difficulty,id,url,qtext
70,70N8W588Os,http://api.classhero.com/70N8W588Os.jpg,223 - 131
71,9AQtDkBwEZ,http://api.classhero.com/9AQtDkBwEZ.jpg,409 - 62
72,motbCj1bLW,http://api.classhero.com/motbCj1bLW.jpg,695 * 517
73,ayHWPU5mCz,http://api.classhero.com/ayHWPU5mCz.jpg,498 + 601
74,rIGlmLZhpI,http://api.classhero.com/rIGlmLZhpI.jpg,8 / 662
75,Vcy7tyoOHn,http://api.classhero.com/Vcy7tyoOHn.jpg,48 / 634
76,Jcdo8J54iy,http://api.classhero.com/Jcdo8J54iy.jpg,581 * 458
77,SHqamil60j,http://api.classhero.com/SHqamil60j.jpg,7 / 524
78,PQ633lzDDz,http://api.classhero.com/PQ633lzDDz.jpg,255 - 534
79,Y7a6EIZy0d,http://api.classhero.com/Y7a6EIZy0d.jpg,283 / 399
80,BEWzQyE10U,http://api.classhero.com/BEWzQyE10U.jpg,752 + 481
81,zNkvVUZOMJ,http://api.classhero.com/zNkvVUZOMJ.jpg,751 / 633
82,tysCBu72Hg,http://api.classhero.com/tysCBu72Hg.jpg,661 - 374
83,dfvJB0zLgZ,http://api.classhero.com/dfvJB0zLgZ.jpg,554 * 540
84,TyPMw361Zt,http://api.classhero.com/TyPMw361Zt.jpg,818 / 111
85,eNop2Ph80V,http://api.classhero.com/eNop2Ph80V.jpg,598 / 317
86,QyLOLimzD4,http://api.classhero.com/QyLOLimzD4.jpg,199 / 832
87,kdhd5BkrVb,http://api.classhero.com/kdhd5BkrVb.jpg,655 - 90
88,Bwu2GAxPhF,http://api.classhero.com/Bwu2GAxPhF.jpg,821 + 551
89,lp537iuhpy,http://api.classhero.com/lp537iuhpy.jpg,118 - 621
90,wN32BDvJ9x,http://api.classhero.com/wN32BDvJ9x.jpg,376 / 694
91,mbKFGqKQb6,http://api.classhero.com/mbKFGqKQb6.jpg,884 - 756
92,z0j5ExtH0Y,http://api.classhero.com/z0j5ExtH0Y.jpg,177 - 282
93,xrv7kUh1NP,http://api.classhero.com/xrv7kUh1NP.jpg,313 * 805
94,lwJmqf2joC,http://api.classhero.com/lwJmqf2joC.jpg,321 - 895
95,zkwgSwCMYs,http://api.classhero.com/zkwgSwCMYs.jpg,440 / 129
96,IVAfQOuEOD,http://api.classhero.com/IVAfQOuEOD.jpg,294 + 409
97,zvXZWbzQgC,http://api.classhero.com/zvXZWbzQgC.jpg,841 - 839
98,ONDchPnWfb,http://api.classhero.com/ONDchPnWfb.jpg,783 / 419
99,mcM44uwjSb,http://api.classhero.com/mcM44uwjSb.jpg,436 - 254
100,69vNINrHgX,http://api.classhero.com/69vNINrHgX.jpg,136 + 239
